name,group,year,value,subGroup,city_id,lastValue,lat,lon
London,Europe,1943,8546.96,UK,London - UK,8502.24,51.50853,-0.12574
London,Europe,1944,8591.68,UK,London - UK,8546.96,51.50853,-0.12574
London,Europe,1945,8636.4,UK,London - UK,8591.68,51.50853,-0.12574
London,Europe,1946,8681.12,UK,London - UK,8636.4,51.50853,-0.12574
London,Europe,1947,8725.84,UK,London - UK,8681.12,51.50853,-0.12574
London,Europe,1948,8770.56,UK,London - UK,8725.84,51.50853,-0.12574
London,Europe,1949,8815.28,UK,London - UK,8770.56,51.50853,-0.12574
London,Europe,1950,8860,UK,London - UK,8815.28,51.50853,-0.12574
London,Europe,1951,8743.6,UK,London - UK,8860,51.50853,-0.12574
London,Europe,1952,8627.2,UK,London - UK,8743.6,51.50853,-0.12574
London,Europe,1953,8510.8,UK,London - UK,8627.2,51.50853,-0.12574
London,Europe,1954,8394.4,UK,London - UK,8510.8,51.50853,-0.12574
London,Europe,1955,8278,UK,London - UK,8394.4,51.50853,-0.12574
London,Europe,1956,8261.6,UK,London - UK,8278,51.50853,-0.12574
London,Europe,1957,8245.2,UK,London - UK,8261.6,51.50853,-0.12574
London,Europe,1958,8228.8,UK,London - UK,8245.2,51.50853,-0.12574
London,Europe,1959,8212.4,UK,London - UK,8228.8,51.50853,-0.12574
London,Europe,1960,8196,UK,London - UK,8212.4,51.50853,-0.12574
London,Europe,1961,8130.6,UK,London - UK,8196,51.50853,-0.12574
London,Europe,1962,8065.2,UK,London - UK,8130.6,51.50853,-0.12574
London,Europe,1963,7999.8,UK,London - UK,8065.2,51.50853,-0.12574
London,Europe,1964,7934.4,UK,London - UK,7999.8,51.50853,-0.12574
London,Europe,1965,7869,UK,London - UK,7934.4,51.50853,-0.12574
London,Europe,1966,7855.0666,UK,London - UK,7869,51.50853,-0.12574
London,Europe,1967,7841.1332,UK,London - UK,7855.0666,51.50853,-0.12574
London,Europe,1968,7827.1998,UK,London - UK,7841.1332,51.50853,-0.12574
London,Europe,1969,7813.2664,UK,London - UK,7827.1998,51.50853,-0.12574
London,Europe,1970,7799.333,UK,London - UK,7813.2664,51.50853,-0.12574
London,Europe,1971,7785.3998,UK,London - UK,7799.333,51.50853,-0.12574
London,Europe,1972,7771.4666,UK,London - UK,7785.3998,51.50853,-0.12574
London,Europe,1973,7757.5334,UK,London - UK,7771.4666,51.50853,-0.12574
London,Europe,1974,7743.6002,UK,London - UK,7757.5334,51.50853,-0.12574
London,Europe,1975,7729.667,UK,London - UK,7743.6002,51.50853,-0.12574
Manchester,Europe,1880,759,UK,Manchester - UK,759,53.48095,-2.23743
Manchester,Europe,1881,792.8,UK,Manchester - UK,759,53.48095,-2.23743
Manchester,Europe,1882,826.6,UK,Manchester - UK,792.8,53.48095,-2.23743
Manchester,Europe,1883,860.4,UK,Manchester - UK,826.6,53.48095,-2.23743
Manchester,Europe,1884,894.2,UK,Manchester - UK,860.4,53.48095,-2.23743
Manchester,Europe,1885,928,UK,Manchester - UK,894.2,53.48095,-2.23743
Manchester,Europe,1886,961.8,UK,Manchester - UK,928,53.48095,-2.23743
Manchester,Europe,1887,995.6,UK,Manchester - UK,961.8,53.48095,-2.23743
Manchester,Europe,1888,1029.4,UK,Manchester - UK,995.6,53.48095,-2.23743
Manchester,Europe,1889,1063.2,UK,Manchester - UK,1029.4,53.48095,-2.23743
Manchester,Europe,1890,1097,UK,Manchester - UK,1063.2,53.48095,-2.23743
Manchester,Europe,1891,1130.8,UK,Manchester - UK,1097,53.48095,-2.23743
Manchester,Europe,1892,1164.6,UK,Manchester - UK,1130.8,53.48095,-2.23743
Manchester,Europe,1893,1198.4,UK,Manchester - UK,1164.6,53.48095,-2.23743
Manchester,Europe,1894,1232.2,UK,Manchester - UK,1198.4,53.48095,-2.23743
Manchester,Europe,1895,1266,UK,Manchester - UK,1232.2,53.48095,-2.23743
Manchester,Europe,1896,1299.8,UK,Manchester - UK,1266,53.48095,-2.23743
Manchester,Europe,1897,1333.6,UK,Manchester - UK,1299.8,53.48095,-2.23743
Manchester,Europe,1898,1367.4,UK,Manchester - UK,1333.6,53.48095,-2.23743
Manchester,Europe,1899,1401.2,UK,Manchester - UK,1367.4,53.48095,-2.23743
Manchester,Europe,1900,1435,UK,Manchester - UK,1401.2,53.48095,-2.23743
Manchester,Europe,1901,1446.7857142857,UK,Manchester - UK,1435,53.48095,-2.23743
Manchester,Europe,1902,1458.5714285714,UK,Manchester - UK,1446.7857142857,53.48095,-2.23743
Manchester,Europe,1903,1470.3571428571,UK,Manchester - UK,1458.5714285714,53.48095,-2.23743
Manchester,Europe,1904,1482.1428571429,UK,Manchester - UK,1470.3571428571,53.48095,-2.23743
Manchester,Europe,1905,1493.9285714286,UK,Manchester - UK,1482.1428571429,53.48095,-2.23743
Manchester,Europe,1906,1505.7142857143,UK,Manchester - UK,1493.9285714286,53.48095,-2.23743
Manchester,Europe,1907,1517.5,UK,Manchester - UK,1505.7142857143,53.48095,-2.23743
Manchester,Europe,1908,1529.2857142857,UK,Manchester - UK,1517.5,53.48095,-2.23743
Manchester,Europe,1909,1541.0714285714,UK,Manchester - UK,1529.2857142857,53.48095,-2.23743
Manchester,Europe,1910,1552.8571428571,UK,Manchester - UK,1541.0714285714,53.48095,-2.23743
Manchester,Europe,1911,1564.6428571429,UK,Manchester - UK,1552.8571428571,53.48095,-2.23743
Manchester,Europe,1912,1576.4285714286,UK,Manchester - UK,1564.6428571429,53.48095,-2.23743
Manchester,Europe,1913,1588.2142857143,UK,Manchester - UK,1576.4285714286,53.48095,-2.23743
Manchester,Europe,1914,1600,UK,Manchester - UK,1588.2142857143,53.48095,-2.23743
Manchester,Europe,1915,1611.3636363636,UK,Manchester - UK,1600,53.48095,-2.23743
Manchester,Europe,1916,1622.7272727273,UK,Manchester - UK,1611.3636363636,53.48095,-2.23743
Manchester,Europe,1917,1634.0909090909,UK,Manchester - UK,1622.7272727273,53.48095,-2.23743
Manchester,Europe,1918,1645.4545454546,UK,Manchester - UK,1634.0909090909,53.48095,-2.23743
Manchester,Europe,1919,1656.8181818182,UK,Manchester - UK,1645.4545454546,53.48095,-2.23743
Manchester,Europe,1920,1668.1818181818,UK,Manchester - UK,1656.8181818182,53.48095,-2.23743
Manchester,Europe,1921,1679.5454545455,UK,Manchester - UK,1668.1818181818,53.48095,-2.23743
Manchester,Europe,1922,1690.9090909091,UK,Manchester - UK,1679.5454545455,53.48095,-2.23743
Manchester,Europe,1923,1702.2727272727,UK,Manchester - UK,1690.9090909091,53.48095,-2.23743
Moscow,Europe,1791,230.5,Russia,Moscow - Russia,230.5,55.75222,37.61556
Moscow,Europe,1792,232.4444444444,Russia,Moscow - Russia,230.5,55.75222,37.61556
Moscow,Europe,1793,234.3888888889,Russia,Moscow - Russia,232.4444444444,55.75222,37.61556
Moscow,Europe,1794,236.3333333333,Russia,Moscow - Russia,234.3888888889,55.75222,37.61556
Moscow,Europe,1795,238.2777777778,Russia,Moscow - Russia,236.3333333333,55.75222,37.61556
Moscow,Europe,1796,240.2222222222,Russia,Moscow - Russia,238.2777777778,55.75222,37.61556
Moscow,Europe,1797,242.1666666667,Russia,Moscow - Russia,240.2222222222,55.75222,37.61556
Moscow,Europe,1798,244.1111111111,Russia,Moscow - Russia,242.1666666667,55.75222,37.61556
Moscow,Europe,1799,246.0555555556,Russia,Moscow - Russia,244.1111111111,55.75222,37.61556
Moscow,Europe,1800,248,Russia,Moscow - Russia,246.0555555556,55.75222,37.61556
Moscow,Europe,1801,250.0167272727,Russia,Moscow - Russia,248,55.75222,37.61556
Moscow,Europe,1802,252.0334545455,Russia,Moscow - Russia,250.0167272727,55.75222,37.61556
Moscow,Europe,1803,254.0501818182,Russia,Moscow - Russia,252.0334545455,55.75222,37.61556
Moscow,Europe,1804,256.0669090909,Russia,Moscow - Russia,254.0501818182,55.75222,37.61556
Moscow,Europe,1899,1099.2,Russia,Moscow - Russia,256.0669090909,55.75222,37.61556
Moscow,Europe,1900,1120,Russia,Moscow - Russia,1099.2,55.75222,37.61556
Moscow,Europe,1901,1168.9285714286,Russia,Moscow - Russia,1120,55.75222,37.61556
Moscow,Europe,1902,1217.8571428571,Russia,Moscow - Russia,1168.9285714286,55.75222,37.61556
Moscow,Europe,1903,1266.7857142857,Russia,Moscow - Russia,1217.8571428571,55.75222,37.61556
Moscow,Europe,1904,1315.7142857143,Russia,Moscow - Russia,1266.7857142857,55.75222,37.61556
Moscow,Europe,1905,1364.6428571429,Russia,Moscow - Russia,1315.7142857143,55.75222,37.61556
Moscow,Europe,1906,1413.5714285714,Russia,Moscow - Russia,1364.6428571429,55.75222,37.61556
Moscow,Europe,1907,1462.5,Russia,Moscow - Russia,1413.5714285714,55.75222,37.61556
Moscow,Europe,1908,1511.4285714286,Russia,Moscow - Russia,1462.5,55.75222,37.61556
Moscow,Europe,1909,1560.3571428571,Russia,Moscow - Russia,1511.4285714286,55.75222,37.61556
Moscow,Europe,1910,1609.2857142857,Russia,Moscow - Russia,1560.3571428571,55.75222,37.61556
Moscow,Europe,1911,1658.2142857143,Russia,Moscow - Russia,1609.2857142857,55.75222,37.61556
Moscow,Europe,1912,1707.1428571429,Russia,Moscow - Russia,1658.2142857143,55.75222,37.61556
Moscow,Europe,1913,1756.0714285714,Russia,Moscow - Russia,1707.1428571429,55.75222,37.61556
Moscow,Europe,1914,1805,Russia,Moscow - Russia,1756.0714285714,55.75222,37.61556
Moscow,Europe,1915,1801.2727272727,Russia,Moscow - Russia,1805,55.75222,37.61556
Moscow,Europe,1916,1797.5454545455,Russia,Moscow - Russia,1801.2727272727,55.75222,37.61556
Moscow,Europe,1917,1793.8181818182,Russia,Moscow - Russia,1797.5454545455,55.75222,37.61556
Moscow,Europe,1918,1790.0909090909,Russia,Moscow - Russia,1793.8181818182,55.75222,37.61556
Moscow,Europe,1919,1786.3636363636,Russia,Moscow - Russia,1790.0909090909,55.75222,37.61556
Moscow,Europe,1920,1782.6363636364,Russia,Moscow - Russia,1786.3636363636,55.75222,37.61556
Moscow,Europe,1921,1778.9090909091,Russia,Moscow - Russia,1782.6363636364,55.75222,37.61556
Moscow,Europe,1922,1775.1818181818,Russia,Moscow - Russia,1778.9090909091,55.75222,37.61556
Moscow,Europe,1923,1771.4545454546,Russia,Moscow - Russia,1775.1818181818,55.75222,37.61556
Moscow,Europe,1924,1767.7272727273,Russia,Moscow - Russia,1771.4545454546,55.75222,37.61556
Moscow,Europe,1925,1764,Russia,Moscow - Russia,1767.7272727273,55.75222,37.61556
Moscow,Europe,1926,1907.68,Russia,Moscow - Russia,1764,55.75222,37.61556
Moscow,Europe,1927,2051.36,Russia,Moscow - Russia,1907.68,55.75222,37.61556
Moscow,Europe,1928,2195.04,Russia,Moscow - Russia,2051.36,55.75222,37.61556
Moscow,Europe,1929,2338.72,Russia,Moscow - Russia,2195.04,55.75222,37.61556
Moscow,Europe,1930,2482.4,Russia,Moscow - Russia,2338.72,55.75222,37.61556
Moscow,Europe,1931,2626.08,Russia,Moscow - Russia,2482.4,55.75222,37.61556
Moscow,Europe,1932,2769.76,Russia,Moscow - Russia,2626.08,55.75222,37.61556
Moscow,Europe,1933,2913.44,Russia,Moscow - Russia,2769.76,55.75222,37.61556
Moscow,Europe,1934,3057.12,Russia,Moscow - Russia,2913.44,55.75222,37.61556
Moscow,Europe,1935,3200.8,Russia,Moscow - Russia,3057.12,55.75222,37.61556
Moscow,Europe,1936,3344.48,Russia,Moscow - Russia,3200.8,55.75222,37.61556
Moscow,Europe,1937,3488.16,Russia,Moscow - Russia,3344.48,55.75222,37.61556
Moscow,Europe,1938,3631.84,Russia,Moscow - Russia,3488.16,55.75222,37.61556
Moscow,Europe,1939,3775.52,Russia,Moscow - Russia,3631.84,55.75222,37.61556
Moscow,Europe,1940,3919.2,Russia,Moscow - Russia,3775.52,55.75222,37.61556
Moscow,Europe,1941,4062.88,Russia,Moscow - Russia,3919.2,55.75222,37.61556
Moscow,Europe,1942,4206.56,Russia,Moscow - Russia,4062.88,55.75222,37.61556
Moscow,Europe,1943,4350.24,Russia,Moscow - Russia,4206.56,55.75222,37.61556
Moscow,Europe,1944,4493.92,Russia,Moscow - Russia,4350.24,55.75222,37.61556
Moscow,Europe,1945,4637.6,Russia,Moscow - Russia,4493.92,55.75222,37.61556
Moscow,Europe,1946,4781.28,Russia,Moscow - Russia,4637.6,55.75222,37.61556
Moscow,Europe,1947,4924.96,Russia,Moscow - Russia,4781.28,55.75222,37.61556
Moscow,Europe,1948,5068.64,Russia,Moscow - Russia,4924.96,55.75222,37.61556
Moscow,Europe,1949,5212.32,Russia,Moscow - Russia,5068.64,55.75222,37.61556
Moscow,Europe,1950,5356,Russia,Moscow - Russia,5212.32,55.75222,37.61556
Moscow,Europe,1951,5434.6,Russia,Moscow - Russia,5356,55.75222,37.61556
Moscow,Europe,1952,5513.2,Russia,Moscow - Russia,5434.6,55.75222,37.61556
Moscow,Europe,1953,5591.8,Russia,Moscow - Russia,5513.2,55.75222,37.61556
Moscow,Europe,1954,5670.4,Russia,Moscow - Russia,5591.8,55.75222,37.61556
Moscow,Europe,1955,5749,Russia,Moscow - Russia,5670.4,55.75222,37.61556
Moscow,Europe,1956,5833.2,Russia,Moscow - Russia,5749,55.75222,37.61556
Moscow,Europe,1957,5917.4,Russia,Moscow - Russia,5833.2,55.75222,37.61556
Moscow,Europe,1958,6001.6,Russia,Moscow - Russia,5917.4,55.75222,37.61556
Moscow,Europe,1959,6085.8,Russia,Moscow - Russia,6001.6,55.75222,37.61556
Moscow,Europe,1960,6170,Russia,Moscow - Russia,6085.8,55.75222,37.61556
Moscow,Europe,1961,6260.4,Russia,Moscow - Russia,6170,55.75222,37.61556
Moscow,Europe,1962,6350.8,Russia,Moscow - Russia,6260.4,55.75222,37.61556
Moscow,Europe,1963,6441.2,Russia,Moscow - Russia,6350.8,55.75222,37.61556
Moscow,Europe,1964,6531.6,Russia,Moscow - Russia,6441.2,55.75222,37.61556
Moscow,Europe,1965,6622,Russia,Moscow - Russia,6531.6,55.75222,37.61556
Moscow,Europe,1966,6718.8,Russia,Moscow - Russia,6622,55.75222,37.61556
Moscow,Europe,1967,6815.6,Russia,Moscow - Russia,6718.8,55.75222,37.61556
Moscow,Europe,1968,6912.4,Russia,Moscow - Russia,6815.6,55.75222,37.61556
Moscow,Europe,1969,7009.2,Russia,Moscow - Russia,6912.4,55.75222,37.61556
Moscow,Europe,1970,7106,Russia,Moscow - Russia,7009.2,55.75222,37.61556
Moscow,Europe,1976,7725.6,Russia,Moscow - Russia,7106,55.75222,37.61556
Moscow,Europe,1977,7828.2,Russia,Moscow - Russia,7725.6,55.75222,37.61556
Naples,Europe,1509,132.3134680851,Italy,Naples - Italy,132.3134680851,40.851775,14.26812
Naples,Europe,1510,134.3482978723,Italy,Naples - Italy,132.3134680851,40.851775,14.26812
Naples,Europe,1511,136.3831276596,Italy,Naples - Italy,134.3482978723,40.851775,14.26812
Naples,Europe,1512,138.4179574468,Italy,Naples - Italy,136.3831276596,40.851775,14.26812
Naples,Europe,1513,140.452787234,Italy,Naples - Italy,138.4179574468,40.851775,14.26812
Naples,Europe,1514,142.4876170213,Italy,Naples - Italy,140.452787234,40.851775,14.26812
Naples,Europe,1515,144.5224468085,Italy,Naples - Italy,142.4876170213,40.851775,14.26812
Naples,Europe,1516,146.5572765957,Italy,Naples - Italy,144.5224468085,40.851775,14.26812
Naples,Europe,1517,148.592106383,Italy,Naples - Italy,146.5572765957,40.851775,14.26812
Naples,Europe,1518,150.6269361702,Italy,Naples - Italy,148.592106383,40.851775,14.26812
Naples,Europe,1519,152.6617659574,Italy,Naples - Italy,150.6269361702,40.851775,14.26812
Naples,Europe,1520,154.6965957447,Italy,Naples - Italy,152.6617659574,40.851775,14.26812
Naples,Europe,1521,156.7314255319,Italy,Naples - Italy,154.6965957447,40.851775,14.26812
Naples,Europe,1522,158.7662553191,Italy,Naples - Italy,156.7314255319,40.851775,14.26812
Naples,Europe,1523,160.8010851064,Italy,Naples - Italy,158.7662553191,40.851775,14.26812
Naples,Europe,1524,162.8359148936,Italy,Naples - Italy,160.8010851064,40.851775,14.26812
Naples,Europe,1525,164.8707446809,Italy,Naples - Italy,162.8359148936,40.851775,14.26812
Naples,Europe,1526,166.9055744681,Italy,Naples - Italy,164.8707446809,40.851775,14.26812
Naples,Europe,1527,168.9404042553,Italy,Naples - Italy,166.9055744681,40.851775,14.26812
Naples,Europe,1528,170.9752340426,Italy,Naples - Italy,168.9404042553,40.851775,14.26812
Naples,Europe,1529,173.0100638298,Italy,Naples - Italy,170.9752340426,40.851775,14.26812
Naples,Europe,1530,175.044893617,Italy,Naples - Italy,173.0100638298,40.851775,14.26812
Naples,Europe,1531,177.0797234043,Italy,Naples - Italy,175.044893617,40.851775,14.26812
Naples,Europe,1532,179.1145531915,Italy,Naples - Italy,177.0797234043,40.851775,14.26812
Naples,Europe,1533,181.1493829787,Italy,Naples - Italy,179.1145531915,40.851775,14.26812
Naples,Europe,1534,183.184212766,Italy,Naples - Italy,181.1493829787,40.851775,14.26812
Naples,Europe,1535,185.2190425532,Italy,Naples - Italy,183.184212766,40.851775,14.26812
Naples,Europe,1536,187.2538723404,Italy,Naples - Italy,185.2190425532,40.851775,14.26812
Naples,Europe,1537,189.2887021277,Italy,Naples - Italy,187.2538723404,40.851775,14.26812
Naples,Europe,1538,191.3235319149,Italy,Naples - Italy,189.2887021277,40.851775,14.26812
Naples,Europe,1539,193.3583617021,Italy,Naples - Italy,191.3235319149,40.851775,14.26812
Naples,Europe,1540,195.3931914894,Italy,Naples - Italy,193.3583617021,40.851775,14.26812
Naples,Europe,1541,197.4280212766,Italy,Naples - Italy,195.3931914894,40.851775,14.26812
Naples,Europe,1542,199.4628510638,Italy,Naples - Italy,197.4280212766,40.851775,14.26812
Naples,Europe,1543,201.4976808511,Italy,Naples - Italy,199.4628510638,40.851775,14.26812
Naples,Europe,1544,203.5325106383,Italy,Naples - Italy,201.4976808511,40.851775,14.26812
Naples,Europe,1545,205.5673404255,Italy,Naples - Italy,203.5325106383,40.851775,14.26812
Naples,Europe,1546,207.6021702128,Italy,Naples - Italy,205.5673404255,40.851775,14.26812
Naples,Europe,1547,209.637,Italy,Naples - Italy,207.6021702128,40.851775,14.26812
Naples,Europe,1548,209.4246666667,Italy,Naples - Italy,209.637,40.851775,14.26812
Naples,Europe,1549,209.2123333333,Italy,Naples - Italy,209.4246666667,40.851775,14.26812
Naples,Europe,1550,209,Italy,Naples - Italy,209.2123333333,40.851775,14.26812
Naples,Europe,1551,208.6666666667,Italy,Naples - Italy,209,40.851775,14.26812
Naples,Europe,1552,208.3333333333,Italy,Naples - Italy,208.6666666667,40.851775,14.26812
Naples,Europe,1553,208,Italy,Naples - Italy,208.3333333333,40.851775,14.26812
Naples,Europe,1554,208.3181818182,Italy,Naples - Italy,208,40.851775,14.26812
Naples,Europe,1555,208.6363636364,Italy,Naples - Italy,208.3181818182,40.851775,14.26812
Naples,Europe,1556,208.9545454545,Italy,Naples - Italy,208.6363636364,40.851775,14.26812
Naples,Europe,1557,209.2727272727,Italy,Naples - Italy,208.9545454545,40.851775,14.26812
Naples,Europe,1558,209.5909090909,Italy,Naples - Italy,209.2727272727,40.851775,14.26812
Naples,Europe,1559,209.9090909091,Italy,Naples - Italy,209.5909090909,40.851775,14.26812
Naples,Europe,1560,210.2272727273,Italy,Naples - Italy,209.9090909091,40.851775,14.26812
Naples,Europe,1561,210.5454545455,Italy,Naples - Italy,210.2272727273,40.851775,14.26812
Naples,Europe,1562,210.8636363636,Italy,Naples - Italy,210.5454545455,40.851775,14.26812
Naples,Europe,1563,211.1818181818,Italy,Naples - Italy,210.8636363636,40.851775,14.26812
Naples,Europe,1564,211.5,Italy,Naples - Italy,211.1818181818,40.851775,14.26812
Naples,Europe,1565,211.8181818182,Italy,Naples - Italy,211.5,40.851775,14.26812
Naples,Europe,1566,212.1363636364,Italy,Naples - Italy,211.8181818182,40.851775,14.26812
Naples,Europe,1567,212.4545454545,Italy,Naples - Italy,212.1363636364,40.851775,14.26812
Naples,Europe,1568,212.7727272727,Italy,Naples - Italy,212.4545454545,40.851775,14.26812
Naples,Europe,1569,213.0909090909,Italy,Naples - Italy,212.7727272727,40.851775,14.26812
Naples,Europe,1570,213.4090909091,Italy,Naples - Italy,213.0909090909,40.851775,14.26812
Naples,Europe,1571,213.7272727273,Italy,Naples - Italy,213.4090909091,40.851775,14.26812
Naples,Europe,1572,214.0454545455,Italy,Naples - Italy,213.7272727273,40.851775,14.26812
Naples,Europe,1573,214.3636363636,Italy,Naples - Italy,214.0454545455,40.851775,14.26812
Naples,Europe,1574,214.6818181818,Italy,Naples - Italy,214.3636363636,40.851775,14.26812
Naples,Europe,1575,215,Italy,Naples - Italy,214.6818181818,40.851775,14.26812
Naples,Europe,1576,215.3644,Italy,Naples - Italy,215,40.851775,14.26812
Naples,Europe,1577,215.7288,Italy,Naples - Italy,215.3644,40.851775,14.26812
Naples,Europe,1578,216.0932,Italy,Naples - Italy,215.7288,40.851775,14.26812
Naples,Europe,1579,216.4576,Italy,Naples - Italy,216.0932,40.851775,14.26812
Naples,Europe,1580,216.822,Italy,Naples - Italy,216.4576,40.851775,14.26812
Naples,Europe,1581,217.1864,Italy,Naples - Italy,216.822,40.851775,14.26812
Naples,Europe,1582,217.5508,Italy,Naples - Italy,217.1864,40.851775,14.26812
Naples,Europe,1583,217.9152,Italy,Naples - Italy,217.5508,40.851775,14.26812
Naples,Europe,1584,218.2796,Italy,Naples - Italy,217.9152,40.851775,14.26812
Naples,Europe,1585,218.644,Italy,Naples - Italy,218.2796,40.851775,14.26812
Naples,Europe,1586,219.0084,Italy,Naples - Italy,218.644,40.851775,14.26812
Naples,Europe,1587,219.3728,Italy,Naples - Italy,219.0084,40.851775,14.26812
Naples,Europe,1588,219.7372,Italy,Naples - Italy,219.3728,40.851775,14.26812
Naples,Europe,1589,220.1016,Italy,Naples - Italy,219.7372,40.851775,14.26812
Naples,Europe,1590,220.466,Italy,Naples - Italy,220.1016,40.851775,14.26812
Naples,Europe,1591,220.8304,Italy,Naples - Italy,220.466,40.851775,14.26812
Naples,Europe,1592,221.1948,Italy,Naples - Italy,220.8304,40.851775,14.26812
Naples,Europe,1593,221.5592,Italy,Naples - Italy,221.1948,40.851775,14.26812
Naples,Europe,1594,221.9236,Italy,Naples - Italy,221.5592,40.851775,14.26812
Naples,Europe,1595,222.288,Italy,Naples - Italy,221.9236,40.851775,14.26812
Naples,Europe,1596,222.6524,Italy,Naples - Italy,222.288,40.851775,14.26812
Naples,Europe,1597,223.0168,Italy,Naples - Italy,222.6524,40.851775,14.26812
Naples,Europe,1598,223.3812,Italy,Naples - Italy,223.0168,40.851775,14.26812
Naples,Europe,1599,223.7456,Italy,Naples - Italy,223.3812,40.851775,14.26812
Naples,Europe,1600,224.11,Italy,Naples - Italy,223.7456,40.851775,14.26812
Naples,Europe,1601,224.9278,Italy,Naples - Italy,224.11,40.851775,14.26812
Naples,Europe,1602,225.7456,Italy,Naples - Italy,224.9278,40.851775,14.26812
Naples,Europe,1603,226.5634,Italy,Naples - Italy,225.7456,40.851775,14.26812
Naples,Europe,1604,227.3812,Italy,Naples - Italy,226.5634,40.851775,14.26812
Naples,Europe,1605,228.199,Italy,Naples - Italy,227.3812,40.851775,14.26812
Naples,Europe,1606,229.0168,Italy,Naples - Italy,228.199,40.851775,14.26812
Naples,Europe,1607,229.8346,Italy,Naples - Italy,229.0168,40.851775,14.26812
Naples,Europe,1608,230.6524,Italy,Naples - Italy,229.8346,40.851775,14.26812
Naples,Europe,1609,231.4702,Italy,Naples - Italy,230.6524,40.851775,14.26812
Naples,Europe,1610,232.288,Italy,Naples - Italy,231.4702,40.851775,14.26812
Naples,Europe,1611,233.1058,Italy,Naples - Italy,232.288,40.851775,14.26812
Naples,Europe,1612,233.9236,Italy,Naples - Italy,233.1058,40.851775,14.26812
Naples,Europe,1613,234.7414,Italy,Naples - Italy,233.9236,40.851775,14.26812
Naples,Europe,1614,235.5592,Italy,Naples - Italy,234.7414,40.851775,14.26812
Naples,Europe,1615,236.377,Italy,Naples - Italy,235.5592,40.851775,14.26812
Naples,Europe,1616,237.1948,Italy,Naples - Italy,236.377,40.851775,14.26812
Naples,Europe,1617,238.0126,Italy,Naples - Italy,237.1948,40.851775,14.26812
Naples,Europe,1618,238.8304,Italy,Naples - Italy,238.0126,40.851775,14.26812
Naples,Europe,1619,239.6482,Italy,Naples - Italy,238.8304,40.851775,14.26812
Naples,Europe,1620,240.466,Italy,Naples - Italy,239.6482,40.851775,14.26812
Naples,Europe,1621,241.2838,Italy,Naples - Italy,240.466,40.851775,14.26812
Naples,Europe,1622,242.1016,Italy,Naples - Italy,241.2838,40.851775,14.26812
Naples,Europe,1623,242.9194,Italy,Naples - Italy,242.1016,40.851775,14.26812
Naples,Europe,1624,243.7372,Italy,Naples - Italy,242.9194,40.851775,14.26812
Naples,Europe,1625,244.555,Italy,Naples - Italy,243.7372,40.851775,14.26812
Naples,Europe,1626,245.3728,Italy,Naples - Italy,244.555,40.851775,14.26812
Naples,Europe,1627,246.1906,Italy,Naples - Italy,245.3728,40.851775,14.26812
Naples,Europe,1628,247.0084,Italy,Naples - Italy,246.1906,40.851775,14.26812
Naples,Europe,1644,260.0932,Italy,Naples - Italy,247.0084,40.851775,14.26812
Naples,Europe,1645,260.911,Italy,Naples - Italy,260.0932,40.851775,14.26812
Naples,Europe,1646,261.7288,Italy,Naples - Italy,260.911,40.851775,14.26812
Naples,Europe,1647,262.5466,Italy,Naples - Italy,261.7288,40.851775,14.26812
Naples,Europe,1648,263.3644,Italy,Naples - Italy,262.5466,40.851775,14.26812
Naples,Europe,1649,264.1822,Italy,Naples - Italy,263.3644,40.851775,14.26812
Naples,Europe,1650,265,Italy,Naples - Italy,264.1822,40.851775,14.26812
Naples,Europe,1651,262.9410263158,Italy,Naples - Italy,265,40.851775,14.26812
Naples,Europe,1652,260.8820526316,Italy,Naples - Italy,262.9410263158,40.851775,14.26812
Naples,Europe,1653,258.8230789474,Italy,Naples - Italy,260.8820526316,40.851775,14.26812
Naples,Europe,1654,256.7641052632,Italy,Naples - Italy,258.8230789474,40.851775,14.26812
Naples,Europe,1655,254.7051315789,Italy,Naples - Italy,256.7641052632,40.851775,14.26812
Naples,Europe,1656,252.6461578947,Italy,Naples - Italy,254.7051315789,40.851775,14.26812
Naples,Europe,1657,250.5871842105,Italy,Naples - Italy,252.6461578947,40.851775,14.26812
Naples,Europe,1658,248.5282105263,Italy,Naples - Italy,250.5871842105,40.851775,14.26812
Naples,Europe,1659,246.4692368421,Italy,Naples - Italy,248.5282105263,40.851775,14.26812
Naples,Europe,1660,244.4102631579,Italy,Naples - Italy,246.4692368421,40.851775,14.26812
Naples,Europe,1661,242.3512894737,Italy,Naples - Italy,244.4102631579,40.851775,14.26812
Naples,Europe,1662,240.2923157895,Italy,Naples - Italy,242.3512894737,40.851775,14.26812
Naples,Europe,1663,238.2333421053,Italy,Naples - Italy,240.2923157895,40.851775,14.26812
Naples,Europe,1664,236.1743684211,Italy,Naples - Italy,238.2333421053,40.851775,14.26812
Naples,Europe,1665,234.1153947368,Italy,Naples - Italy,236.1743684211,40.851775,14.26812
Naples,Europe,1666,232.0564210526,Italy,Naples - Italy,234.1153947368,40.851775,14.26812
Naples,Europe,1667,229.9974473684,Italy,Naples - Italy,232.0564210526,40.851775,14.26812
Naples,Europe,1668,227.9384736842,Italy,Naples - Italy,229.9974473684,40.851775,14.26812
Naples,Europe,1669,225.8795,Italy,Naples - Italy,227.9384736842,40.851775,14.26812
Naples,Europe,1670,223.8205263158,Italy,Naples - Italy,225.8795,40.851775,14.26812
