name,value,year,lastValue,rank,largeDate
This Time For Africa,270763552,2010.11,270763552,2,2010.11
This Time For Africa,270763552,2010.111,270763552,0,2010.11
This Time For Africa,270763552,2010.112,270763552,0,2010.11
This Time For Africa,270763552,2010.113,270763552,0,2010.11
This Time For Africa,270763552,2010.114,270763552,0,2010.11
This Time For Africa,270763552,2010.115,270763552,0,2010.11
This Time For Africa,270763552,2010.116,270763552,0,2010.11
This Time For Africa,270763552,2010.117,270763552,0,2010.11
This Time For Africa,270763552,2010.118,270763552,0,2010.11
This Time For Africa,270763552,2010.119,270763552,0,2010.11
This Time For Africa,270763552, 2010.11,270763552,2,2010.11
This Time For Africa,270763552, 2010.111,270763552,0,2010.11
This Time For Africa,270763552, 2010.112,270763552,0,2010.11
This Time For Africa,270763552, 2010.113,270763552,0,2010.11
This Time For Africa,270763552, 2010.114,270763552,0,2010.11
This Time For Africa,270763552, 2010.115,270763552,0,2010.11
This Time For Africa,270763552, 2010.116,270763552,0,2010.11
This Time For Africa,270763552, 2010.117,270763552,0,2010.11
This Time For Africa,270763552, 2010.118,270763552,0,2010.11
This Time For Africa,270763552, 2010.119,270763552,0,2010.11
This Time For Africa,270763552, 2011.00,270763552,4,2010.11
This Time For Africa,270763552, 2011.001,270763552,0,2010.11
This Time For Africa,270763552, 2011.002,270763552,0,2010.11
This Time For Africa,270763552, 2011.003,270763552,0,2010.11
This Time For Africa,270763552, 2011.004,270763552,0,2010.11
This Time For Africa,270763552, 2011.005,270763552,0,2010.11
This Time For Africa,270763552, 2011.006,270763552,0,2010.11
This Time For Africa,270763552, 2011.007,270763552,0,2010.11
This Time For Africa,270763552, 2011.008,270763552,0,2010.11
This Time For Africa,270763552, 2011.009,270763552,0,2010.11
This Time For Africa,270763552, 2011.01,270763552,4,2010.11
This Time For Africa,270763552, 2011.011,270763552,0,2010.11
This Time For Africa,270763552, 2011.012,270763552,0,2010.11
This Time For Africa,270763552, 2011.013,270763552,0,2010.11
This Time For Africa,270763552, 2011.014,270763552,0,2010.11
This Time For Africa,270763552, 2011.015,270763552,0,2010.11
This Time For Africa,270763552, 2011.016,270763552,0,2010.11
This Time For Africa,270763552, 2011.017,270763552,0,2010.11
This Time For Africa,270763552, 2011.018,270763552,0,2010.11
This Time For Africa,270763552, 2011.019,270763552,0,2010.11
This Time For Africa,270763552, 2011.02,270763552,4,2010.11
This Time For Africa,270763552, 2011.021,270763552,0,2010.11
This Time For Africa,270763552, 2011.022,270763552,0,2010.11
This Time For Africa,270763552, 2011.023,270763552,0,2010.11
This Time For Africa,270763552, 2011.024,270763552,0,2010.11
This Time For Africa,270763552, 2011.025,270763552,0,2010.11
This Time For Africa,270763552, 2011.026,270763552,0,2010.11
This Time For Africa,270763552, 2011.027,270763552,0,2010.11
This Time For Africa,270763552, 2011.028,270763552,0,2010.11
This Time For Africa,270763552, 2011.029,270763552,0,2010.11
This Time For Africa,270763552, 2011.03,270763552,4,2010.11
This Time For Africa,270763552, 2011.031,270763552,0,2010.11
This Time For Africa,270763552, 2011.032,270763552,0,2010.11
This Time For Africa,270763552, 2011.033,270763552,0,2010.11
This Time For Africa,270763552, 2011.034,270763552,0,2010.11
This Time For Africa,270763552, 2011.035,270763552,0,2010.11
This Time For Africa,270763552, 2011.036,270763552,0,2010.11
This Time For Africa,270763552, 2011.037,270763552,0,2010.11
This Time For Africa,270763552, 2011.038,270763552,0,2010.11
This Time For Africa,270763552, 2011.039,270763552,0,2010.11
This Time For Africa,270763552, 2011.04,270763552,4,2010.11
This Time For Africa,270763552, 2011.041,270763552,0,2010.11
This Time For Africa,270763552, 2011.042,270763552,0,2010.11
This Time For Africa,270763552, 2011.043,270763552,0,2010.11
This Time For Africa,270763552, 2011.044,270763552,0,2010.11
This Time For Africa,270763552, 2011.045,270763552,0,2010.11
This Time For Africa,270763552, 2011.046,270763552,0,2010.11
This Time For Africa,270763552, 2011.047,270763552,0,2010.11
This Time For Africa,270763552, 2011.048,270763552,0,2010.11
This Time For Africa,270763552, 2011.049,270763552,0,2010.11
This Time For Africa,270763552, 2011.05,270763552,5,2010.11
This Time For Africa,270763552, 2011.051,270763552,0,2010.11
This Time For Africa,270763552, 2011.052,270763552,0,2010.11
This Time For Africa,270763552, 2011.053,270763552,0,2010.11
This Time For Africa,270763552, 2011.054,270763552,0,2010.11
This Time For Africa,270763552, 2011.055,270763552,0,2010.11
This Time For Africa,270763552, 2011.056,270763552,0,2010.11
This Time For Africa,270763552, 2011.057,270763552,0,2010.11
This Time For Africa,270763552, 2011.058,270763552,0,2010.11
This Time For Africa,270763552, 2011.059,270763552,0,2010.11
This Time For Africa,270763552, 2011.06,270763552,5,2010.11
This Time For Africa,270763552, 2011.061,270763552,0,2010.11
This Time For Africa,270763552, 2011.062,270763552,0,2010.11
This Time For Africa,270763552, 2011.063,270763552,0,2010.11
This Time For Africa,270763552, 2011.064,270763552,0,2010.11
This Time For Africa,270763552, 2011.065,270763552,0,2010.11
This Time For Africa,270763552, 2011.066,270763552,0,2010.11
This Time For Africa,270763552, 2011.067,270763552,0,2010.11
This Time For Africa,270763552, 2011.068,270763552,0,2010.11
This Time For Africa,270763552, 2011.069,270763552,0,2010.11
This Time For Africa,270763552, 2011.07,270763552,5,2010.11
This Time For Africa,270763552, 2011.071,270763552,0,2010.11
This Time For Africa,270763552, 2011.072,270763552,0,2010.11
This Time For Africa,270763552, 2011.073,270763552,0,2010.11
This Time For Africa,270763552, 2011.074,270763552,0,2010.11
This Time For Africa,270763552, 2011.075,270763552,0,2010.11
This Time For Africa,270763552, 2011.076,270763552,0,2010.11
This Time For Africa,270763552, 2011.077,270763552,0,2010.11
This Time For Africa,270763552, 2011.078,270763552,0,2010.11
This Time For Africa,270763552, 2011.079,270763552,0,2010.11
This Time For Africa,270763552, 2011.08,270763552,6,2010.11
This Time For Africa,270763552, 2011.081,270763552,0,2010.11
This Time For Africa,270763552, 2011.082,270763552,0,2010.11
This Time For Africa,270763552, 2011.083,270763552,0,2010.11
This Time For Africa,270763552, 2011.084,270763552,0,2010.11
This Time For Africa,270763552, 2011.085,270763552,0,2010.11
This Time For Africa,270763552, 2011.086,270763552,0,2010.11
This Time For Africa,270763552, 2011.087,270763552,0,2010.11
This Time For Africa,270763552, 2011.088,270763552,0,2010.11
This Time For Africa,270763552, 2011.089,270763552,0,2010.11
This Time For Africa,270763552, 2011.09,270763552,7,2010.11
This Time For Africa,270763552, 2011.091,270763552,0,2010.11
This Time For Africa,270763552, 2011.092,270763552,0,2010.11
This Time For Africa,270763552, 2011.093,270763552,0,2010.11
This Time For Africa,270763552, 2011.094,270763552,0,2010.11
This Time For Africa,270763552, 2011.095,270763552,0,2010.11
This Time For Africa,270763552, 2011.096,270763552,0,2010.11
This Time For Africa,270763552, 2011.097,270763552,0,2010.11
This Time For Africa,270763552, 2011.098,270763552,0,2010.11
This Time For Africa,270763552, 2011.099,270763552,0,2010.11
This Time For Africa,270763552, 2011.10,270763552,7,2010.11
This Time For Africa,270763552, 2011.101,270763552,0,2010.11
This Time For Africa,270763552, 2011.102,270763552,0,2010.11
This Time For Africa,270763552, 2011.103,270763552,0,2010.11
This Time For Africa,270763552, 2011.104,270763552,0,2010.11
This Time For Africa,270763552, 2011.105,270763552,0,2010.11
This Time For Africa,270763552, 2011.106,270763552,0,2010.11
This Time For Africa,270763552, 2011.107,270763552,0,2010.11
This Time For Africa,270763552, 2011.108,270763552,0,2010.11
This Time For Africa,270763552, 2011.109,270763552,0,2010.11
This Time For Africa,270763552, 2011.11,270763552,9,2010.11
This Time For Africa,270763552, 2011.111,270763552,0,2010.11
This Time For Africa,270763552, 2011.112,270763552,0,2010.11
This Time For Africa,270763552, 2011.113,270763552,0,2010.11
This Time For Africa,270763552, 2011.114,270763552,0,2010.11
This Time For Africa,270763552, 2011.115,270763552,0,2010.11
This Time For Africa,270763552, 2011.116,270763552,0,2010.11
This Time For Africa,270763552, 2011.117,270763552,0,2010.11
This Time For Africa,270763552, 2011.118,270763552,0,2010.11
This Time For Africa,270763552, 2011.119,270763552,0,2010.11
This Time For Africa,270763552, 2012.00,270763552,9,2010.11
This Time For Africa,270763552, 2012.001,270763552,0,2010.11
This Time For Africa,270763552, 2012.002,270763552,0,2010.11
This Time For Africa,270763552, 2012.003,270763552,0,2010.11
This Time For Africa,270763552, 2012.004,270763552,0,2010.11
This Time For Africa,270763552, 2012.005,270763552,0,2010.11
This Time For Africa,270763552, 2012.006,270763552,0,2010.11
This Time For Africa,270763552, 2012.007,270763552,0,2010.11
This Time For Africa,270763552, 2012.008,270763552,0,2010.11
This Time For Africa,270763552, 2012.009,270763552,0,2010.11
This Time For Africa,270763552, 2012.01,270763552,11,2010.11
This Time For Africa,270763552, 2012.011,270763552,0,2010.11
This Time For Africa,270763552, 2012.012,270763552,0,2010.11
This Time For Africa,270763552, 2012.013,270763552,0,2010.11
This Time For Africa,270763552, 2012.014,270763552,0,2010.11
This Time For Africa,270763552, 2012.015,270763552,0,2010.11
This Time For Africa,270763552, 2012.016,270763552,0,2010.11
This Time For Africa,270763552, 2012.017,270763552,0,2010.11
This Time For Africa,270763552, 2012.018,270763552,0,2010.11
This Time For Africa,270763552, 2012.019,270763552,0,2010.11
This Time For Africa,270763552, 2012.02,270763552,12,2010.11
This Time For Africa,270763552, 2012.021,270763552,0,2010.11
This Time For Africa,270763552, 2012.022,270763552,0,2010.11
This Time For Africa,270763552, 2012.023,270763552,0,2010.11
This Time For Africa,270763552, 2012.024,270763552,0,2010.11
This Time For Africa,270763552, 2012.025,270763552,0,2010.11
This Time For Africa,270763552, 2012.026,270763552,0,2010.11
This Time For Africa,270763552, 2012.027,270763552,0,2010.11
This Time For Africa,270763552, 2012.028,270763552,0,2010.11
This Time For Africa,270763552, 2012.029,270763552,0,2010.11
This Time For Africa,270763552, 2012.03,270763552,14,2010.11
This Time For Africa,270763552, 2012.031,270763552,0,2010.11
This Time For Africa,270763552, 2012.032,270763552,0,2010.11
This Time For Africa,270763552, 2012.033,270763552,0,2010.11
This Time For Africa,270763552, 2012.034,270763552,0,2010.11
This Time For Africa,270763552, 2012.035,270763552,0,2010.11
This Time For Africa,270763552, 2012.036,270763552,0,2010.11
This Time For Africa,270763552, 2012.037,270763552,0,2010.11
This Time For Africa,270763552, 2012.038,270763552,0,2010.11
This Time For Africa,270763552, 2012.039,270763552,0,2010.11
This Time For Africa,270763552, 2012.04,270763552,14,2010.11
This Time For Africa,270763552, 2012.041,270763552,0,2010.11
This Time For Africa,270763552, 2012.042,270763552,0,2010.11
This Time For Africa,270763552, 2012.043,270763552,0,2010.11
This Time For Africa,270763552, 2012.044,270763552,0,2010.11
This Time For Africa,270763552, 2012.045,270763552,0,2010.11
This Time For Africa,270763552, 2012.046,270763552,0,2010.11
This Time For Africa,270763552, 2012.047,270763552,0,2010.11
This Time For Africa,270763552, 2012.048,270763552,0,2010.11
This Time For Africa,270763552, 2012.049,270763552,0,2010.11
This Time For Africa,270763552, 2012.05,270763552,14,2010.11
This Time For Africa,270763552, 2012.051,270763552,0,2010.11
This Time For Africa,270763552, 2012.052,270763552,0,2010.11
This Time For Africa,270763552, 2012.053,270763552,0,2010.11
This Time For Africa,270763552, 2012.054,270763552,0,2010.11
This Time For Africa,270763552, 2012.055,270763552,0,2010.11
This Time For Africa,270763552, 2012.056,270763552,0,2010.11
This Time For Africa,270763552, 2012.057,270763552,0,2010.11
This Time For Africa,270763552, 2012.058,270763552,0,2010.11
This Time For Africa,270763552, 2012.059,270763552,0,2010.11
This Time For Africa,270763552, 2012.06,270763552,15,2010.11
This Time For Africa,270763552, 2012.061,270763552,0,2010.11
This Time For Africa,270763552, 2012.062,270763552,0,2010.11
This Time For Africa,270763552, 2012.063,270763552,0,2010.11
This Time For Africa,270763552, 2012.064,270763552,0,2010.11
This Time For Africa,270763552, 2012.065,270763552,0,2010.11
This Time For Africa,270763552, 2012.066,270763552,0,2010.11
This Time For Africa,270763552, 2012.067,270763552,0,2010.11
This Time For Africa,270763552, 2012.068,270763552,0,2010.11
This Time For Africa,270763552, 2012.069,270763552,0,2010.11
This Time For Africa,270763552, 2012.07,270763552,16,2010.11
This Time For Africa,270763552, 2012.071,270763552,0,2010.11
This Time For Africa,270763552, 2012.072,270763552,0,2010.11
This Time For Africa,270763552, 2012.073,270763552,0,2010.11
This Time For Africa,270763552, 2012.074,270763552,0,2010.11
This Time For Africa,270763552, 2012.075,270763552,0,2010.11
This Time For Africa,270763552, 2012.076,270763552,0,2010.11
This Time For Africa,270763552, 2012.077,270763552,0,2010.11
This Time For Africa,270763552, 2012.078,270763552,0,2010.11
This Time For Africa,270763552, 2012.079,270763552,0,2010.11
This Time For Africa,270763552, 2012.08,270763552,18,2010.11
This Time For Africa,270763552, 2012.081,270763552,0,2010.11
This Time For Africa,270763552, 2012.082,270763552,0,2010.11
This Time For Africa,270763552, 2012.083,270763552,0,2010.11
This Time For Africa,270763552, 2012.084,270763552,0,2010.11
This Time For Africa,270763552, 2012.085,270763552,0,2010.11
This Time For Africa,270763552, 2012.086,270763552,0,2010.11
This Time For Africa,270763552, 2012.087,270763552,0,2010.11
This Time For Africa,270763552, 2012.088,270763552,0,2010.11
This Time For Africa,270763552, 2012.089,270763552,0,2010.11
This Time For Africa,270763552, 2012.09,270763552,18,2010.11
This Time For Africa,270763552, 2012.091,270763552,0,2010.11
This Time For Africa,270763552, 2012.092,270763552,0,2010.11
This Time For Africa,270763552, 2012.093,270763552,0,2010.11
This Time For Africa,270763552, 2012.094,270763552,0,2010.11
This Time For Africa,270763552, 2012.095,270763552,0,2010.11
This Time For Africa,270763552, 2012.096,270763552,0,2010.11
This Time For Africa,270763552, 2012.097,270763552,0,2010.11
This Time For Africa,270763552, 2012.098,270763552,0,2010.11
This Time For Africa,270763552, 2012.099,270763552,0,2010.11
This Time For Africa,270763552, 2012.10,270763552,19,2010.11
This Time For Africa,270763552, 2012.101,270763552,0,2010.11
This Time For Africa,270763552, 2012.102,270763552,0,2010.11
This Time For Africa,270763552, 2012.103,270763552,0,2010.11
This Time For Africa,270763552, 2012.104,270763552,0,2010.11
This Time For Africa,270763552, 2012.105,270763552,0,2010.11
This Time For Africa,270763552, 2012.106,270763552,0,2010.11
This Time For Africa,270763552, 2012.107,270763552,0,2010.11
This Time For Africa,270763552, 2012.108,270763552,0,2010.11
This Time For Africa,270763552, 2012.109,270763552,0,2010.11
This Time For Africa,270763552, 2012.11,270763552,19,2010.11
This Time For Africa,270763552, 2012.111,270763552,0,2010.11
This Time For Africa,270763552, 2012.112,270763552,0,2010.11
This Time For Africa,270763552, 2012.113,270763552,0,2010.11
This Time For Africa,270763552, 2012.114,270763552,0,2010.11
This Time For Africa,270763552, 2012.115,270763552,0,2010.11
This Time For Africa,270763552, 2012.116,270763552,0,2010.11
This Time For Africa,270763552, 2012.117,270763552,0,2010.11
This Time For Africa,270763552, 2012.118,270763552,0,2010.11
This Time For Africa,270763552, 2012.119,270763552,0,2010.11
This Time For Africa,270763552, 2013.00,270763552,19,2010.11
This Time For Africa,270763552, 2013.001,270763552,0,2010.11
This Time For Africa,270763552, 2013.002,270763552,0,2010.11
This Time For Africa,270763552, 2013.003,270763552,0,2010.11
This Time For Africa,270763552, 2013.004,270763552,0,2010.11
This Time For Africa,270763552, 2013.005,270763552,0,2010.11
This Time For Africa,270763552, 2013.006,270763552,0,2010.11
This Time For Africa,270763552, 2013.007,270763552,0,2010.11
This Time For Africa,270763552, 2013.008,270763552,0,2010.11
This Time For Africa,270763552, 2013.009,270763552,0,2010.11
This Time For Africa,270763552, 2013.01,270763552,20,2010.11
This Time For Africa,270763552, 2013.011,270763552,0,2010.11
This Time For Africa,270763552, 2013.012,270763552,0,2010.11
This Time For Africa,270763552, 2013.013,270763552,0,2010.11
This Time For Africa,270763552, 2013.014,270763552,0,2010.11
This Time For Africa,270763552, 2013.015,270763552,0,2010.11
This Time For Africa,270763552, 2013.016,270763552,0,2010.11
This Time For Africa,270763552, 2013.017,270763552,0,2010.11
This Time For Africa,270763552, 2013.018,270763552,0,2010.11
This Time For Africa,270763552, 2013.019,270763552,0,2010.11
This Time For Africa,270763552, 2013.02,270763552,20,2010.11
This Time For Africa,270763552, 2013.021,270763552,0,2010.11
This Time For Africa,270763552, 2013.022,270763552,0,2010.11
This Time For Africa,270763552, 2013.023,270763552,0,2010.11
This Time For Africa,270763552, 2013.024,270763552,0,2010.11
This Time For Africa,270763552, 2013.025,270763552,0,2010.11
This Time For Africa,270763552, 2013.026,270763552,0,2010.11
This Time For Africa,270763552, 2013.027,270763552,0,2010.11
This Time For Africa,270763552, 2013.028,270763552,0,2010.11
This Time For Africa,270763552, 2013.029,270763552,0,2010.11
This Time For Africa,270763552, 2013.03,270763552,22,2010.11
This Time For Africa,270763552, 2013.031,270763552,0,2010.11
This Time For Africa,270763552, 2013.032,270763552,0,2010.11
This Time For Africa,270763552, 2013.033,270763552,0,2010.11
This Time For Africa,270763552, 2013.034,270763552,0,2010.11
This Time For Africa,270763552, 2013.035,270763552,0,2010.11
This Time For Africa,270763552, 2013.036,270763552,0,2010.11
This Time For Africa,270763552, 2013.037,270763552,0,2010.11
This Time For Africa,270763552, 2013.038,270763552,0,2010.11
This Time For Africa,270763552, 2013.039,270763552,0,2010.11
This Time For Africa,270763552, 2013.04,270763552,26,2010.11
This Time For Africa,270763552, 2013.041,270763552,0,2010.11
This Time For Africa,270763552, 2013.042,270763552,0,2010.11
This Time For Africa,270763552, 2013.043,270763552,0,2010.11
This Time For Africa,270763552, 2013.044,270763552,0,2010.11
This Time For Africa,270763552, 2013.045,270763552,0,2010.11
This Time For Africa,270763552, 2013.046,270763552,0,2010.11
This Time For Africa,270763552, 2013.047,270763552,0,2010.11
This Time For Africa,270763552, 2013.048,270763552,0,2010.11
This Time For Africa,270763552, 2013.049,270763552,0,2010.11
This Time For Africa,270763552, 2013.05,270763552,28,2010.11
This Time For Africa,270763552, 2013.051,270763552,0,2010.11
This Time For Africa,270763552, 2013.052,270763552,0,2010.11
This Time For Africa,270763552, 2013.053,270763552,0,2010.11
This Time For Africa,270763552, 2013.054,270763552,0,2010.11
This Time For Africa,270763552, 2013.055,270763552,0,2010.11
This Time For Africa,270763552, 2013.056,270763552,0,2010.11
This Time For Africa,270763552, 2013.057,270763552,0,2010.11
This Time For Africa,270763552, 2013.058,270763552,0,2010.11
This Time For Africa,270763552, 2013.059,270763552,0,2010.11
This Time For Africa,270763552, 2013.06,270763552,29,2010.11
This Time For Africa,270763552, 2013.061,270763552,0,2010.11
This Time For Africa,270763552, 2013.062,270763552,0,2010.11
This Time For Africa,270763552, 2013.063,270763552,0,2010.11
This Time For Africa,270763552, 2013.064,270763552,0,2010.11
This Time For Africa,270763552, 2013.065,270763552,0,2010.11
This Time For Africa,270763552, 2013.066,270763552,0,2010.11
This Time For Africa,270763552, 2013.067,270763552,0,2010.11
This Time For Africa,270763552, 2013.068,270763552,0,2010.11
This Time For Africa,270763552, 2013.069,270763552,0,2010.11
Lady Gaga - Bad Romance,266191920,2010.11,266191920,3,2010.11
Lady Gaga - Bad Romance,266191920,2010.111,266191920,0,2010.11
Lady Gaga - Bad Romance,266191920,2010.112,266191920,0,2010.11
Lady Gaga - Bad Romance,266191920,2010.113,266191920,0,2010.11
Lady Gaga - Bad Romance,266191920,2010.114,266191920,0,2010.11
Lady Gaga - Bad Romance,266191920,2010.115,266191920,0,2010.11
Lady Gaga - Bad Romance,266191920,2010.116,266191920,0,2010.11
Lady Gaga - Bad Romance,266191920,2010.117,266191920,0,2010.11
Lady Gaga - Bad Romance,266191920,2010.118,266191920,0,2010.11
Lady Gaga - Bad Romance,266191920,2010.119,266191920,0,2010.11
Lady Gaga - Bad Romance,266191920, 2010.11,266191920,3,2010.11
Lady Gaga - Bad Romance,267451448, 2010.111,266191920,0, 2010.111
Lady Gaga - Bad Romance,268710976, 2010.112,267451448,0, 2010.112
Lady Gaga - Bad Romance,269970504, 2010.113,268710976,0, 2010.113
Lady Gaga - Bad Romance,271230032, 2010.114,269970504,0, 2010.114
Lady Gaga - Bad Romance,272489560, 2010.115,271230032,0, 2010.115
Lady Gaga - Bad Romance,273749088, 2010.116,272489560,0, 2010.116
Lady Gaga - Bad Romance,275008616, 2010.117,273749088,0, 2010.117
Lady Gaga - Bad Romance,276268144, 2010.118,275008616,0, 2010.118
Lady Gaga - Bad Romance,277527672, 2010.119,276268144,0, 2010.119
Lady Gaga - Bad Romance,278787200, 2011.00,277527672,2, 2011.00
Lady Gaga - Bad Romance,279933312, 2011.001,278787200,0, 2011.001
Lady Gaga - Bad Romance,281079424, 2011.002,279933312,0, 2011.002
Lady Gaga - Bad Romance,282225536, 2011.003,281079424,0, 2011.003
Lady Gaga - Bad Romance,283371648, 2011.004,282225536,0, 2011.004
Lady Gaga - Bad Romance,284517760, 2011.005,283371648,0, 2011.005
Lady Gaga - Bad Romance,285663872, 2011.006,284517760,0, 2011.006
Lady Gaga - Bad Romance,286809984, 2011.007,285663872,0, 2011.007
Lady Gaga - Bad Romance,287956096, 2011.008,286809984,0, 2011.008
Lady Gaga - Bad Romance,289102208, 2011.009,287956096,0, 2011.009
Lady Gaga - Bad Romance,290248320, 2011.01,289102208,3, 2011.01
Lady Gaga - Bad Romance,291409827.2, 2011.011,290248320,0, 2011.011
Lady Gaga - Bad Romance,292571334.4, 2011.012,291409827.2,0, 2011.012
Lady Gaga - Bad Romance,293732841.6, 2011.013,292571334.4,0, 2011.013
Lady Gaga - Bad Romance,294894348.8, 2011.014,293732841.6,0, 2011.014
Lady Gaga - Bad Romance,296055856, 2011.015,294894348.8,0, 2011.015
Lady Gaga - Bad Romance,297217363.2, 2011.016,296055856,0, 2011.016
Lady Gaga - Bad Romance,298378870.4, 2011.017,297217363.2,0, 2011.017
Lady Gaga - Bad Romance,299540377.6, 2011.018,298378870.4,0, 2011.018
Lady Gaga - Bad Romance,300701884.8, 2011.019,299540377.6,0, 2011.019
Lady Gaga - Bad Romance,301863392, 2011.02,300701884.8,3, 2011.02
Lady Gaga - Bad Romance,302909328, 2011.021,301863392,0, 2011.021
Lady Gaga - Bad Romance,303955264, 2011.022,302909328,0, 2011.022
Lady Gaga - Bad Romance,305001200, 2011.023,303955264,0, 2011.023
Lady Gaga - Bad Romance,306047136, 2011.024,305001200,0, 2011.024
Lady Gaga - Bad Romance,307093072, 2011.025,306047136,0, 2011.025
Lady Gaga - Bad Romance,308139008, 2011.026,307093072,0, 2011.026
Lady Gaga - Bad Romance,309184944, 2011.027,308139008,0, 2011.027
Lady Gaga - Bad Romance,310230880, 2011.028,309184944,0, 2011.028
Lady Gaga - Bad Romance,311276816, 2011.029,310230880,0, 2011.029
Lady Gaga - Bad Romance,312322752, 2011.03,311276816,3, 2011.03
Lady Gaga - Bad Romance,313351574.4, 2011.031,312322752,0, 2011.031
Lady Gaga - Bad Romance,314380396.8, 2011.032,313351574.4,0, 2011.032
Lady Gaga - Bad Romance,315409219.2, 2011.033,314380396.8,0, 2011.033
Lady Gaga - Bad Romance,316438041.6, 2011.034,315409219.2,0, 2011.034
Lady Gaga - Bad Romance,317466864, 2011.035,316438041.6,0, 2011.035
Lady Gaga - Bad Romance,318495686.4, 2011.036,317466864,0, 2011.036
Lady Gaga - Bad Romance,319524508.8, 2011.037,318495686.4,0, 2011.037
Lady Gaga - Bad Romance,320553331.2, 2011.038,319524508.8,0, 2011.038
Lady Gaga - Bad Romance,321582153.6, 2011.039,320553331.2,0, 2011.039
Lady Gaga - Bad Romance,322610976, 2011.04,321582153.6,3, 2011.04
Lady Gaga - Bad Romance,323578704, 2011.041,322610976,0, 2011.041
Lady Gaga - Bad Romance,324546432, 2011.042,323578704,0, 2011.042
Lady Gaga - Bad Romance,325514160, 2011.043,324546432,0, 2011.043
Lady Gaga - Bad Romance,326481888, 2011.044,325514160,0, 2011.044
Lady Gaga - Bad Romance,327449616, 2011.045,326481888,0, 2011.045
Lady Gaga - Bad Romance,328417344, 2011.046,327449616,0, 2011.046
Lady Gaga - Bad Romance,329385072, 2011.047,328417344,0, 2011.047
Lady Gaga - Bad Romance,330352800, 2011.048,329385072,0, 2011.048
Lady Gaga - Bad Romance,331320528, 2011.049,330352800,0, 2011.049
Lady Gaga - Bad Romance,332288256, 2011.05,331320528,3, 2011.05
Lady Gaga - Bad Romance,333232281.6, 2011.051,332288256,0, 2011.051
Lady Gaga - Bad Romance,334176307.2, 2011.052,333232281.6,0, 2011.052
Lady Gaga - Bad Romance,335120332.8, 2011.053,334176307.2,0, 2011.053
Lady Gaga - Bad Romance,336064358.4, 2011.054,335120332.8,0, 2011.054
Lady Gaga - Bad Romance,337008384, 2011.055,336064358.4,0, 2011.055
Lady Gaga - Bad Romance,337952409.6, 2011.056,337008384,0, 2011.056
Lady Gaga - Bad Romance,338896435.2, 2011.057,337952409.6,0, 2011.057
Lady Gaga - Bad Romance,339840460.8, 2011.058,338896435.2,0, 2011.058
Lady Gaga - Bad Romance,340784486.4, 2011.059,339840460.8,0, 2011.059
Lady Gaga - Bad Romance,341728512, 2011.06,340784486.4,3, 2011.06
Lady Gaga - Bad Romance,342484412.8, 2011.061,341728512,0, 2011.061
Lady Gaga - Bad Romance,343240313.6, 2011.062,342484412.8,0, 2011.062
Lady Gaga - Bad Romance,343996214.4, 2011.063,343240313.6,0, 2011.063
Lady Gaga - Bad Romance,344752115.2, 2011.064,343996214.4,0, 2011.064
Lady Gaga - Bad Romance,345508016, 2011.065,344752115.2,0, 2011.065
Lady Gaga - Bad Romance,346263916.8, 2011.066,345508016,0, 2011.066
Lady Gaga - Bad Romance,347019817.6, 2011.067,346263916.8,0, 2011.067
Lady Gaga - Bad Romance,347775718.4, 2011.068,347019817.6,0, 2011.068
Lady Gaga - Bad Romance,348531619.2, 2011.069,347775718.4,0, 2011.069
Lady Gaga - Bad Romance,349287520, 2011.07,348531619.2,4, 2011.07
Lady Gaga - Bad Romance,349963174.4, 2011.071,349287520,0, 2011.071
Lady Gaga - Bad Romance,350638828.8, 2011.072,349963174.4,0, 2011.072
Lady Gaga - Bad Romance,351314483.2, 2011.073,350638828.8,0, 2011.073
Lady Gaga - Bad Romance,351990137.6, 2011.074,351314483.2,0, 2011.074
Lady Gaga - Bad Romance,352665792, 2011.075,351990137.6,0, 2011.075
Lady Gaga - Bad Romance,353341446.4, 2011.076,352665792,0, 2011.076
Lady Gaga - Bad Romance,354017100.8, 2011.077,353341446.4,0, 2011.077
Lady Gaga - Bad Romance,354692755.2, 2011.078,354017100.8,0, 2011.078
Lady Gaga - Bad Romance,355368409.6, 2011.079,354692755.2,0, 2011.079
Lady Gaga - Bad Romance,356044064, 2011.08,355368409.6,4, 2011.08
Lady Gaga - Bad Romance,356738422.4, 2011.081,356044064,0, 2011.081
Lady Gaga - Bad Romance,357432780.8, 2011.082,356738422.4,0, 2011.082
Lady Gaga - Bad Romance,358127139.2, 2011.083,357432780.8,0, 2011.083
Lady Gaga - Bad Romance,358821497.6, 2011.084,358127139.2,0, 2011.084
Lady Gaga - Bad Romance,359515856, 2011.085,358821497.6,0, 2011.085
Lady Gaga - Bad Romance,360210214.4, 2011.086,359515856,0, 2011.086
Lady Gaga - Bad Romance,360904572.8, 2011.087,360210214.4,0, 2011.087
Lady Gaga - Bad Romance,361598931.2, 2011.088,360904572.8,0, 2011.088
Lady Gaga - Bad Romance,362293289.6, 2011.089,361598931.2,0, 2011.089
Lady Gaga - Bad Romance,362987648, 2011.09,362293289.6,4, 2011.09
Lady Gaga - Bad Romance,363685424, 2011.091,362987648,0, 2011.091
Lady Gaga - Bad Romance,364383200, 2011.092,363685424,0, 2011.092
Lady Gaga - Bad Romance,365080976, 2011.093,364383200,0, 2011.093
